PLAYER_NAME,n,accuracy,avg_probability,actual_fg_pct,avg_absolute_error
Jaylen Wells,676,0.6449704142011834,0.42002282,0.4245562130177515,0.455727526576385
Nikola Jokić,1342,0.6177347242921013,0.55862474,0.5842026825633383,0.45561868248260323
Brandon Miller,487,0.6447638603696099,0.41762394,0.406570841889117,0.45560693228330457
Corey Kispert,560,0.6339285714285714,0.479644,0.45535714285714285,0.45555154154343264
Ja Morant,884,0.6278280542986425,0.4561506,0.45701357466063347,0.4555332090924768
Vasilije Micić,273,0.673992673992674,0.4069634,0.34798534798534797,0.45550555776763746
Cameron Johnson,747,0.6291834002677377,0.45999742,0.47523427041499333,0.4551584728491035
Kevin Huerter,603,0.6401326699834162,0.4486184,0.4262023217247098,0.45512534996763393
Isaac Okoro,267,0.6292134831460674,0.50461066,0.46441947565543074,0.4549801462375269
Jonas Valančiūnas,627,0.6028708133971292,0.56984687,0.5502392344497608,0.4548330031561129
Jaime Jaquez Jr.,460,0.6456521739130435,0.48412713,0.46304347826086956,0.45465515839016957
Kenrich Williams,354,0.6214689265536724,0.47451174,0.4830508474576271,0.4546192221890735
Pascal Siakam,1181,0.615580016934801,0.5091497,0.519051651143099,0.4540938688702345
Jeremiah Robinson-Earl,347,0.654178674351585,0.4532271,0.4553314121037464,0.4540367633619638
Rob Dillingham,211,0.6635071090047393,0.42184523,0.44075829383886256,0.4536710797469198
Lauri Markkanen,699,0.6466380543633763,0.47071767,0.4234620886981402,0.4534579054139373
Jaylen Brown,1118,0.6270125223613596,0.4897766,0.46332737030411447,0.4534373662512823
Lonzo Ball,239,0.6359832635983264,0.3692998,0.3723849372384937,0.4533017451668384
Jordan Poole,1054,0.6413662239089184,0.4353679,0.4335863377609108,0.4532712061573138
Dean Wade,271,0.6457564575645757,0.42535847,0.4132841328413284,0.4530092868197888
Cason Wallace,489,0.6298568507157464,0.48587427,0.47443762781186094,0.4529673416312243
Jalen Green,1437,0.6464857341684064,0.4361893,0.4231036882393876,0.4529229377758694
Karl-Anthony Towns,1215,0.6098765432098765,0.53789914,0.5259259259259259,0.45264521031468
Aaron Wiggins,727,0.6519944979367263,0.4937299,0.48830811554332876,0.45250400027677806
RJ Barrett,981,0.6218144750254841,0.49357334,0.4689092762487258,0.45228958467095637
Ryan Rollins,271,0.6346863468634686,0.4355625,0.4870848708487085,0.4522539768711667
Tobias Harris,805,0.6273291925465838,0.4892007,0.47701863354037266,0.4519864478281566
Orlando Robinson,261,0.6245210727969349,0.48698637,0.4444444444444444,0.45184372336928413
Deni Avdija,843,0.6358244365361803,0.47500238,0.47686832740213525,0.4517733027290195
Kyle Filipowski,517,0.6441005802707931,0.46463582,0.5029013539651838,0.4516054892793615
Malcolm Brogdon,239,0.6694560669456067,0.49261585,0.4351464435146444,0.4514138128717574
Bam Adebayo,1113,0.5876010781671159,0.5154178,0.48517520215633425,0.4513889874891451
Toumani Camara,715,0.6321678321678321,0.464028,0.45874125874125876,0.4512812491897103
Jusuf Nurkić,351,0.6239316239316239,0.48815483,0.47863247863247865,0.4512324663266497
Talen Horton-Tucker,291,0.6426116838487973,0.47728527,0.4570446735395189,0.4509950987866654
Keon Johnson,777,0.6473616473616474,0.43061262,0.38996138996138996,0.45079400299291966
P.J. Washington,665,0.6421052631578947,0.47220588,0.45263157894736844,0.45051625532315187
Kristaps Porziņģis,574,0.6114982578397212,0.50208527,0.48257839721254353,0.4504685568840662
Quentin Grimes,823,0.6342648845686513,0.46192503,0.4665856622114216,0.44962426812760303
Tyrese Martin,463,0.652267818574514,0.3952294,0.408207343412527,0.44952663209603105
Bruce Brown,308,0.6558441558441559,0.48738316,0.42207792207792205,0.4493548039879118
Jalen Suggs,477,0.6645702306079665,0.42435127,0.4129979035639413,0.44891495090485617
Max Christie,588,0.6547619047619048,0.43708968,0.42857142857142855,0.4487043242065274
Russell Westbrook,830,0.6590361445783133,0.46137723,0.4493975903614458,0.44869153797626493
Michael Porter Jr.,1040,0.6278846153846154,0.5068119,0.5076923076923077,0.4486087188267937
Anthony Black,619,0.6478190630048465,0.45158908,0.42326332794830374,0.44841127641655515
Dalen Terry,268,0.6380597014925373,0.47499603,0.44776119402985076,0.4478770528933895
Caris LeVert,599,0.6327212020033389,0.48225558,0.4674457429048414,0.4477767009468429
Reed Sheppard,239,0.6736401673640168,0.36424094,0.3514644351464435,0.44774615836318066
Alex Caruso,314,0.6464968152866242,0.47673059,0.445859872611465,0.4477189691013591
Scottie Barnes,1058,0.6342155009451795,0.46583325,0.44801512287334594,0.4475146030517742
Tristan Vukcevic,240,0.625,0.43450922,0.5,0.4473927358165383
Day'Ron Sharpe,317,0.6277602523659306,0.5326045,0.5205047318611987,0.44737802995868287
Ochai Agbaji,534,0.6292134831460674,0.4916359,0.49812734082397003,0.44718573870283834
Julius Randle,938,0.6417910447761194,0.48877576,0.48507462686567165,0.44708271755147844
Franz Wagner,1158,0.6416234887737479,0.4669024,0.4637305699481865,0.4469199392667912
Brandon Boston,381,0.6482939632545932,0.4445864,0.4356955380577428,0.4464335191281136
Santi Aldama,644,0.6319875776397516,0.46326536,0.4860248447204969,0.446379853516632
Zion Williamson,507,0.6015779092702169,0.54093206,0.5680473372781065,0.44551374426725115
Keegan Murray,819,0.6666666666666666,0.46526018,0.4444444444444444,0.44547065147295395
Keldon Johnson,770,0.6493506493506493,0.49287292,0.4818181818181818,0.44492310341689495
Ziaire Williams,518,0.6621621621621622,0.44727534,0.41312741312741313,0.4448791867172396
Cam Whitmore,403,0.6401985111662531,0.45188832,0.4441687344913151,0.4448167481286354
Trey Lyles,374,0.6524064171122995,0.44983295,0.4197860962566845,0.44457642845610246
Dalano Banton,505,0.6772277227722773,0.4340217,0.3920792079207921,0.4444786150561701
Jaden McDaniels,831,0.6522262334536703,0.50339323,0.4789410348977136,0.4440897729530231
Isaiah Collier,550,0.6709090909090909,0.41977477,0.42363636363636364,0.4434765313565731
Shaedon Sharpe,1100,0.6636363636363637,0.4526288,0.4536363636363636,0.44323490524833853
Pelle Larsson,203,0.6502463054187192,0.4585517,0.43842364532019706,0.4432017719510741
Guerschon Yabusele,560,0.65,0.48563898,0.5035714285714286,0.4430908276034253
Josh Okogie,212,0.6698113207547169,0.44495976,0.44339622641509435,0.4425655800216603
Javonte Green,287,0.6724738675958188,0.4841986,0.42857142857142855,0.4425102092247807
Zaccharie Risacher,779,0.6444159178433889,0.460042,0.4582798459563543,0.4425023413898091
Dalton Knecht,555,0.6360360360360361,0.4374706,0.46306306306306305,0.4424548788516371
Ryan Dunn,477,0.6645702306079665,0.4317238,0.429769392033543,0.44245085304513165
John Collins,531,0.615819209039548,0.514951,0.527306967984934,0.4424469823442161
Noah Clowney,371,0.6792452830188679,0.41218144,0.3584905660377358,0.44241999447185076
Sandro Mamukelashvili,280,0.6678571428571428,0.45546645,0.5035714285714286,0.4422000590711832
Jabari Walker,228,0.631578947368421,0.49478906,0.5175438596491229,0.4420331954433207
Matas Buzelis,555,0.6432432432432432,0.4759502,0.4540540540540541,0.4419481486082077
Jayson Tatum,1465,0.6498293515358362,0.46052346,0.451877133105802,0.44187153797507694
Kyshawn George,543,0.6593001841620626,0.40024343,0.3738489871086556,0.4416277474461339
Thomas Bryant,321,0.6292834890965732,0.51127267,0.5077881619937694,0.44161047760942646
Tari Eason,558,0.6577060931899642,0.48385036,0.4874551971326165,0.4410573591254518
Isaiah Stewart,315,0.6222222222222222,0.5338779,0.5587301587301587,0.44067453666338846
Jonathan Kuminga,566,0.6837455830388692,0.4922422,0.4558303886925795,0.4406581045039551
Miles Bridges,1083,0.6768236380424746,0.45178533,0.433056325023084,0.4402620430798412
Zach Collins,301,0.654485049833887,0.5186264,0.5083056478405316,0.43954321652947864
Cody Williams,257,0.6926070038910506,0.3813941,0.3229571984435798,0.4391724569904201
LeBron James,1268,0.6419558359621451,0.49910706,0.5134069400630915,0.43909643558720685
Jett Howard,260,0.6692307692307692,0.37122616,0.3769230769230769,0.4388098017240946
Trey Murphy III,838,0.6503579952267303,0.4683397,0.45465393794749404,0.43862948881413316
Jimmy Butler III,595,0.653781512605042,0.5400608,0.5058823529411764,0.4385352181286371
Aaron Gordon,496,0.6108870967741935,0.5144231,0.532258064516129,0.4383335195842289
Ayo Dosunmu,449,0.6547884187082406,0.52379775,0.4922048997772829,0.4382250725160994
Terance Mann,413,0.6464891041162227,0.4894927,0.4963680387409201,0.43734095647895016
Julian Phillips,287,0.6550522648083623,0.4894755,0.445993031358885,0.43658498916061084
Chris Boucher,370,0.6567567567567567,0.48356256,0.4918918918918919,0.43646620167671024
Rui Hachimura,576,0.6319444444444444,0.5132596,0.5086805555555556,0.4361695863513483
Kyle Kuzma,844,0.683649289099526,0.47418386,0.4372037914691943,0.43608465236368904
Brook Lopez,774,0.6563307493540051,0.5073752,0.5090439276485789,0.435744637320208
Kelly Oubre Jr.,741,0.6707152496626181,0.4869113,0.46963562753036436,0.4354961571986215
Peyton Watson,427,0.6721311475409836,0.5130783,0.477751756440281,0.4353709890915024
AJ Johnson,211,0.6635071090047393,0.44567266,0.3886255924170616,0.4344087054167314
Justin Champagnie,410,0.6609756097560976,0.48158413,0.5121951219512195,0.4339943781495094
Alex Sarr,828,0.6727053140096618,0.43208548,0.39371980676328505,0.4339480611185233
Cody Martin,325,0.6953846153846154,0.44289947,0.41846153846153844,0.43386022123006673
Kevon Looney,277,0.6642599277978339,0.578379,0.516245487364621,0.4335064913821995
Andre Drummond,232,0.5991379310344828,0.5710424,0.5043103448275862,0.43256480426623906
Chet Holmgren,340,0.6588235294117647,0.5146861,0.49117647058823527,0.4317084003020735
Domantas Sabonis,893,0.6226203807390818,0.59076726,0.5901455767077267,0.43156005986126644
KJ Simpson,301,0.7109634551495017,0.39066544,0.34551495016611294,0.43134434739022554
Ronald Holland II,413,0.6513317191283293,0.4678144,0.47699757869249393,0.43126438801643635
Victor Wembanyama,851,0.654524089306698,0.45348862,0.4794359576968273,0.4307735163092473
Stephon Castle,984,0.6686991869918699,0.4556847,0.4298780487804878,0.43062726501375437
Christian Braun,820,0.651219512195122,0.54019934,0.5804878048780487,0.4291839867648555
Ricky Council IV,459,0.690631808278867,0.4345702,0.38562091503267976,0.42897717013533077
Anthony Davis,910,0.6494505494505495,0.5354884,0.5164835164835165,0.42853662831770195
Josh Hart,769,0.6605981794538361,0.535129,0.5253576072821846,0.42835964648094227
OG Anunoby,1026,0.6686159844054581,0.5168506,0.4766081871345029,0.42762947172565535
Jalen Smith,407,0.6732186732186732,0.49856928,0.4643734643734644,0.4268607890064066
Jay Huff,305,0.6524590163934426,0.48102766,0.5147540983606558,0.42638353856860617
Yves Missi,491,0.6496945010183299,0.6087346,0.5478615071283096,0.42578312976175803
Ivica Zubac,942,0.6443736730360934,0.610866,0.6284501061571125,0.42566698634573863
Moritz Wagner,249,0.6586345381526104,0.56222093,0.5622489959839357,0.4245884440031396
Jalen Johnson,540,0.6777777777777778,0.5240142,0.5018518518518519,0.42450426403019165
Karlo Matković,235,0.6638297872340425,0.52671254,0.574468085106383,0.424123226328099
Tidjane Salaün,345,0.7130434782608696,0.38976,0.33043478260869563,0.42332623868748764
Isaiah Hartenstein,480,0.6541666666666667,0.5930427,0.58125,0.42269442807883023
Obi Toppin,594,0.6616161616161617,0.50907767,0.5336700336700336,0.4219486785657478
Derrick Jones Jr.,588,0.685374149659864,0.51699847,0.5272108843537415,0.4187777384507413
Jakob Poeltl,578,0.6176470588235294,0.64359516,0.6280276816608996,0.41867803248567154
Precious Achiuwa,327,0.672782874617737,0.57153124,0.5015290519877675,0.4185551899835604
Donovan Clingan,334,0.6796407185628742,0.56359285,0.5389221556886228,0.41849710823533065
Jonathan Isaac,324,0.7067901234567902,0.4940627,0.41358024691358025,0.4177209255687984
Clint Capela,390,0.6435897435897436,0.6484628,0.558974358974359,0.4149138156420145
Bilal Coulibaly,624,0.7067307692307693,0.47623786,0.421474358974359,0.41354516549752307
Gary Payton II,298,0.7046979865771812,0.53783536,0.5738255033557047,0.4130599265730621
Brandon Clarke,380,0.7078947368421052,0.5951305,0.6210526315789474,0.41266392685080827
Deandre Ayton,468,0.6410256410256411,0.59579676,0.5662393162393162,0.41222528950908244
Jeremy Sochan,469,0.7142857142857143,0.5662661,0.535181236673774,0.40946085392030823
Onyeka Okongwu,683,0.6617862371888726,0.5858253,0.568081991215227,0.4092038300864693
Wendell Carter Jr.,491,0.6924643584521385,0.5315252,0.46028513238289204,0.4089686635980295
Moussa Diabaté,280,0.6571428571428571,0.62140197,0.5964285714285714,0.4067359818411725
Kris Murray,279,0.7025089605734767,0.47454715,0.41935483870967744,0.40573017576903
Ausar Thompson,456,0.6798245614035088,0.57875025,0.5394736842105263,0.4051638363550107
Nick Richards,347,0.6743515850144092,0.60601026,0.590778097982709,0.40430761920959185
KJ Martin,201,0.7064676616915423,0.5709393,0.5522388059701493,0.4029268671327563
Jonathan Mogbo,354,0.6949152542372882,0.5346098,0.4406779661016949,0.40200527344888215
Amen Thompson,695,0.6863309352517986,0.54593503,0.5582733812949641,0.4015731876273807
Kel'el Ware,462,0.6926406926406926,0.57083035,0.5562770562770563,0.39878475504778166
Nic Claxton,568,0.6830985915492958,0.60533947,0.5633802816901409,0.39602134835866976
Zach Edey,433,0.6928406466512702,0.5755543,0.5796766743648961,0.39047488470413394
Mark Williams,447,0.6912751677852349,0.6090984,0.6040268456375839,0.38486143206589973
Neemias Queta,202,0.6435643564356436,0.64627266,0.6534653465346535,0.3847563790507836
Giannis Antetokounmpo,1318,0.6843702579666161,0.62145656,0.6016691957511381,0.3842100433055566
Evan Mobley,905,0.6950276243093922,0.56976473,0.5580110497237569,0.38380174170870807
Goga Bitadze,338,0.7071005917159763,0.63549554,0.6124260355029586,0.3831611668481629
Trayce Jackson-Davis,302,0.7019867549668874,0.63411564,0.5761589403973509,0.37652928495643945
Jarrett Allen,640,0.728125,0.6820316,0.70625,0.3687512938864529
Daniel Gafford,403,0.7146401985111662,0.7138575,0.7022332506203474,0.36812919082475953
Luke Kornet,280,0.7142857142857143,0.6811604,0.6678571428571428,0.3667145660147071
Mason Plumlee,201,0.7711442786069652,0.646562,0.6218905472636815,0.36588402481666255
Walker Kessler,418,0.7464114832535885,0.66000986,0.6650717703349283,0.3587055851896984
Jalen Duren,546,0.6978021978021978,0.6979936,0.6923076923076923,0.34664962476208094
Rudy Gobert,510,0.7666666666666667,0.729348,0.6686274509803921,0.3078078952490115
Jaxson Hayes,223,0.7982062780269058,0.747982,0.7219730941704036,0.2819378327227494
